Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,2857 161 STREET,F57,"$1,720,000 ",2020,"$4,766.69 ",3/15/2021,7,8,South Surrey White Rock,4,4,"6,298.00","3,450","$1,499,900 ","$1,499,900 ",,0,,Concrete Perimeter,"1,146",RF,2,7,3,40,,House/Single Family,"A spectacular designed two level with basement residence situated on a private 6298 sq.ft in the centre of the most desirable Morgan Heights area.Immaculately maintained by owner.This gorgeous home has been exquisitely built and features an elegant open floor plan, main floor offers a sun drenched family&dining area, a flex room to fulfill all your family's needs.Upstairs offers 3 spacious bedrooms,including a spa like master ensuite with double closet+walkout patio.AC rough in, SUITE ROUGH IN DONE.POTENTIAL 2-3 BEDROOMS SUITE WITH SEPARATE ACCESS. Close to Southridge Private School,Morgan Crossing, parks & restaurants."
S,1874 OCEAN SURF PLACE,F53,"$1,720,000 ",2020,"$5,256.88 ",3/27/2021,3,30,South Surrey White Rock,4,3,"7,135.00","2,827","$1,628,000 ","$1,628,000 ",,0,,Concrete Perimeter,0,RF,2,13,2,65,115,House/Single Family,"Trillium Park – This is the home you’ve been waiting for! Masterfully re-envisioned, 4bd/3ba, 2,827sf residence on a picturesque 7,135sf lot situated in one of Ocean Park’s most desirable areas. Entrance invites you into the wonderfully defined living spaces. Refined lvg rm w/ flr-to-ceiling gas f/p leads into semi-formal din rm. Further in is the beautifully appointed, designer kitchen w/ stone cntrs & cust cabinetry. Adjacent fam rm & eating area flow out to an amazingly private bkyd retreat. Office/bedroom also on main! Upstairs; 3 spacious bdrms, incl; mstr w/ spa-like ensuite. Lrg games rm also could be 5th bdrm! All this plus oversized 5’ crawl w/ tons of storage, newer furnace, hdwd flrs, millwork & more! Wlkg dist to 1001 steps, Ocean Cliff Elem, parks, shops & transit. Call today!"
S,16380 14A AVENUE,F55,"$1,725,000 ",2019,"$4,212.17 ",2/8/2021,104,55,South Surrey White Rock,4,2,"16,619.00","2,340","$1,699,880 ","$1,699,880 ",,0,,Concrete Perimeter,"1,214",RES,1,12,2,121,140,House/Single Family,Great location in South Surrey with the potential of subdivision into 2 lots plus land assembly. This property contains accommodation which is not authorized. Full house has been rented @$3000 per month with nice tenants. Large lot plus corner property having 4 bedrooms and 2 full washroom with spacious family and living room. Must see!
S,873 HABGOOD STREET,F54,"$1,725,000 ",2020,"$6,679.37 ",3/15/2021,3,13,South Surrey White Rock,7,6,"4,092.00","4,184","$1,760,000 ","$1,760,000 ",Aggregate,0,,Concrete Perimeter,0,RS-2,2,19,3,33,124,House/Single Family,"Beach House living at its best. Over 4184 square feet of living space including a large 2-bedroom full-size kitchen LEGAL suite with walkout patio. This stunning ONE OWNER home is absolutely a must-see. So many features to mention, including extensive custom millwork throughout, a large open foyer, a see-through fireplace, A/C, wine cellar, solid Brazilian Cherrywood flooring on the main, and designer paint. A dream kitchen, equipped with stainless steel appliances, granite countertops, eating bar & spacious living /dining areas in both the main living area and below. The Master bedroom includes a newly renovated ensuite. Tons of outdoor living space sun-drenched southwest-facing balcony, beautiful tropical-like backyard, extra parking, and steps to the beach - come on by and take a look."
S,16092 27A AVENUE,F57,"$1,725,000 ",2020,"$6,376.80 ",12/1/2020,0,8,South Surrey White Rock,3,4,"6,130.00","4,162","$1,735,000 ","$1,735,000 ",,0,,Concrete Perimeter,"1,640",SF,2,14,3,59,104,House/Single Family,"MORGAN HEIGHTS. BEAUTIFUL 3 STOREY HOME IN A PRIME FAMILY NEIGHBOURHOOD. This is turn key ready. IMMACULATE CONDITION.  Your Buyers will not be disappointed! Open main floor plan with a bonus dining room and den. PRIVATE BACKYARD with all new decking and beautifully landscaped. SPACIOUS BEDROOMS UPSTAIR with a BONUS OPEN ‘FLEX SPACE. The basement is complete with a MEDIA ROOM, BEDROOM (GYM) and a MASSIVE REC ROOM, so many options here. This is a fantastic location, the home is on a quiet street, W/SOUTH BACKYARD and backing onto Southridge private school. Walk to all amenities and transit. Semiahmoo High School and Sunnyside Elementary catchment area."
S,1983 138 STREET,F52,"$1,725,000 ",2020,"$5,758.07 ",1/14/2021,7,31,South Surrey White Rock,5,3,"13,982.00","2,827","$1,678,785 ","$1,678,785 ",Aggregate,0,,Concrete Perimeter,0,RH-G,3,14,2,109,129,House/Single Family,"BELL PARK! This 2,827 sq. ft. 5 bed, 3 bath home is move-in ready. The traditional 2 storey layout has a grand entry and formal living/dining to your left. At the back of the home is the open kitchen and sunken family room overlooking the quiet back yard. Bonuses on the main include rec/games room, bedroom and oversized laundry/mudroom that leads out to the 3 car garage. Outside the massive entertaining deck faces west on this 13,982 sq. ft. lot with a fully fenced backyard and possible RV parking to the north if desired. Upstairs there are 4 large bedrooms including the almost 15x15 master with fully renovated spa-like, south facing ensuite. Vaulted ceilings, skylights and an amazing neighbourhood. All this home needs is you!"
S,16362 14A AVENUE,F55,"$1,725,000 ",2019,"$6,132.74 ",3/22/2021,6,52,South Surrey White Rock,5,4,"17,554.00","3,940","$1,725,000 ","$1,725,000 ",Asphalt,73,,Concrete Perimeter,724,CCR,,18,2,85,,House/Single Family,"LIVE / WORK / BUILD - Former builder's custom home on nearly a 1/2 acre. Private and quiet treed lot at end of no through road. Long list of recent updates including: stainless steel appliances, 2 new fireplace inserts, furnace, hot water tank, fencing and roof. Large chef's kitchen opens onto south facing deck. Expansive main floor with impressive master bedroom boasting walk-in closets and en suite with soaker tub. The lower level features a generous family room and wet bar, plus 3 bedrooms. Detached workshop in yard has 220v power. Separate detached 724 sf suite is perfect for a tenant or home-based business (has extra storage room and fenced outdoor space). This property is CCR zoned for childcare (up to 25 children!). Lots of additional parking. Huge income potential!"
S,12555 21A AVENUE,F53,"$1,725,000 ",2020,"$4,292.46 ",4/26/2021,6,33,South Surrey White Rock,3,2,"7,525.00","1,925","$1,588,000 ","$1,588,000 ",Aggregate,0,,Concrete Perimeter,0,SF,2,8,1,59.44,125.88,House/Single Family,"Ocean Cliff Executive Rancher. Renovated top to bottom 1,925 sq. ft. stylish plan with vaulted ceilings, 3 bedrooms and 2 full baths. Features brick front, 2 x 6 construction, updated asphalt roof, skylights, new insulation, vinyl windows, patio doors, roller blinds, garage door motor. Updated wide plank flooring, new gas fireplace, new white shaker kitchen, quartz tops, stainless appliances, renovated baths, including master suite, with walk in closet, double sinks and oversized shower. 7,525 sq. ft. lot, nice 59 foot frontage, private sunny north facing rear garden, expansive concrete patio. Sought after neighborhood, within blocks of Crescent Beach, Crescent Park, Ocean Park Shopping Center, Ocean Cliff and Elgin schools."
S,12251 AGAR STREET,F53,"$1,725,000 ",2020,"$4,533.40 ",4/30/2021,10,61,South Surrey White Rock,4,2,"5,000.00","2,585","$1,579,000 ","$1,579,000 ",,0,,Concrete Perimeter,0,SF,,14,4,50,100,House/Single Family,"Welcome to Beach living.  This large family home boasts 4 bedrooms and 2 baths with the space of just over 2500 square feet.  As you enter the home you are greeted with a large open airy main living space with a cozy wood burner fireplace.  Natural light pours into the home from all angles. The home is equipped with a very functional kitchen layout and a large dining area.  In addition to the main living space there is a good size family room at the back leading out to the sun drenched backyard.  3 of bedrooms are located on the 3rd floor, with the master Nest above on the Fourth.  Rec room below the main floor is a perfect place for the growing kids.  The location of this home in the village is top notch and perfect !  Huge potential on this one ! Call today for your private showing."
S,16750 17 AVENUE,F59,"$1,727,000 ",2020,"$5,377.00 ",4/5/2021,11,4,South Surrey White Rock,6,4,"3,894.00","3,389","$1,599,000 ","$1,599,000 ",Concrete,0,,Concrete Perimeter,0,RF12,2,14,3,44,,House/Single Family,"Premium West Coast is defined in the details of each impressive Craftsman's-style home w/rich exterior & elegant interiors. Desirable Grandview Location! Mins to Hwy 99, shopping center, aquatic center, restaurant and schools. This open concept home features a high ceiling living room, floor to ceiling windows, plenty of natural lights, open concept kitchen, top of the line s/s appliances, granite counter top, vaulted master w/sun deck & spectacular spa-like ensuite w/seamless glass shower & stand alone tub make this home exceptional. South facing backyard with covered deck. Fully finished grand floor basement with 2 bedroom unauthorized suite and a   private patio, a perfect entertaining/exercise space"
S,2361 150 STREET,F52,"$1,730,000 ",2020,"$4,835.18 ",4/14/2021,12,18,South Surrey White Rock,5,3,"6,028.00","2,500","$1,799,900 ","$1,799,900 ",,0,,Concrete Perimeter,0,RF,2,12,2,54,,House/Single Family,"I.B. SCHOOL CATCHMENT AREA. Perfect One-Owner executive home in sought-after centrally located family MERIDIAN HEIGHTS. Only 5 minutes from IB schools; Semiahmoo High School, White Rock Christian Academy, & across street from ‘Star of the Sea Catholic School’. Built to highest standards by iconic White Rock Builder. This home is in absolutely flawless perfect condition. Offering a Grand Great Room Design with soaring 20’ 2-Storey ceilings. Huge separate Dining Room, separate Butler’s Kitchen (easy spice-kitchen option). Spacious Main Kitchen features large island. Countertops all granite. Extensive hardwood floors. Beautifully manicured landscaped garden & yard with breathtaking flowers and plants. This is a rare offering. Schedule your private showing . . . before it’s too late!"
S,2641 164 STREET,F57,"$1,736,000 ",2020,"$5,287.97 ",3/11/2021,14,11,South Surrey White Rock,4,4,"5,544.67","3,520","$1,780,000 ","$1,780,000 ",,0,,Concrete Perimeter,0,RF12,2,14,3,0,,House/Single Family,"Beautiful FoxRidge built home in the highly sought after Grandview Heights in South Surrey. Boasting vaulted ceilings, top of the line appliances and light fixtures, and custom crown moldings. Huge master bedroom with jack and jill walk in closets and sinks, complete with a luxurious jetted tub. Private fenced yard with privacy hedges and hot tub. Custom three car wide driveway. Tesla port was installed three years ago. Act fast - this will not last long!"
S,16218 25 AVENUE,F57,"$1,736,000 ",2020,"$5,464.26 ",3/28/2021,13,11,South Surrey White Rock,4,4,"4,231.00","3,746","$1,798,888 ","$1,798,888 ",,0,,Concrete Perimeter,"1,326",RF-12,2,16,3,45,94,House/Single Family,"Absolutely Dream house here. Former Semi-Custom showhome in the family community of Morgan Heights. It come with ton of extra features: bright&open, spacious front entry, gorgeous millwork throughout, Coffered ceilings, wall panels, wainscoting, Mantels, Built-In Cabinetry, large window, Prof. interior and more. Main: 9 ft ceilings,office, dnrm, gourmet kitch w/S/S appl, granite counters, large island, adjoining sunny eating area, cozy living rm w/roaring f/p. Upper: extra loft, 3 bdrm incld a gorgeous vaulted ceiling Mbdrm w/5pcs ensuite. Bsmt provides an ent-bar w/ wine cellar, kitchen, theatre room, rec room & guest bdrm. Deck finished on the backyard. All ament within walking distance: Southridge Private & Shopping center nearby."
S,1511 PHOENIX STREET,F54,"$1,738,000 ",2021,"$6,843.28 ",5/11/2021,13,53,South Surrey White Rock,4,4,"14,391.00","2,396","$1,725,000 ","$1,725,000 ",,0,,Concrete Perimeter,0,RES,5,10,2,63,226,House/Single Family,"Create your family estate in prestigious White Rock West among multi million dollar homes! Beautiful and unique property with Ocean views from the second level, situated on a huge, private and fenced  beautifully landscaped backyard. The 2396 sq house comes with 4 bedrooms and 4 bathrooms, S/S appliances, granite counter tops & wood floors and an entertainment size patio off the kitchen prefect for socializing with friends and family. The basement has a potential two bedroom suite  plus a workshop which is ideal as a home office or a bachelor suite. Steps to the White Rock Beach, Ocean Park Village, Ray Shepherd Elem, & Elgin Park Sec. Showings Saturday, May 08, 2-4pm."
S,1032 STEVENS STREET,F54,"$1,740,000 ",2020,"$6,806.35 ",2/18/2021,10,27,South Surrey White Rock,4,3,"7,128.00","3,608","$1,798,000 ","$1,798,000 ",,0,,Concrete Perimeter,0,RSF,3,12,3,54,132,House/Single Family,"The best of both worlds!! A major renovation has been done to this wonderful family style home, located in Earl Marriot and Peace Arch school catchments, close to transit, complete with gorgeous ocean views and a walk to the beach, restaurants and shops. An Ed Tireling designed French Provincial style home with 4 bedrooms, including an over-size Master Bedroom with fire place, ocean view, ensuite with antique style tub and a brag worthy walk-in closet. The main floor features a 400 sq ft sunny entertainment deck off the kitchen with ocean views. Large 7100 sq. ft. lot, 3 car garage, mud room and a fabulous 480 sq ft flex space that would be ideal for a home office, studio, home theater or rec room!"
S,2427 127 STREET,F53,"$1,740,000 ",2019,"$5,107.05 ",12/24/2020,14,35,South Surrey White Rock,4,3,"9,677.00","3,180","$1,800,000 ","$1,800,000 ",,0,,Concrete Slab,0,RF,2,11,2,30,,House/Single Family,"Over 600k spent renovating this gorgeous executive home in Crescent Heights. Walking distance to Crescent Beach and Crescent Park, and close to all amenities. Situated on a large 9000sqft + park like south facing lot, this 4/5bedroom 3 bathroom home is finished with the highest quality from the 11ft island to the High end appliances you wont be disappointed. 3 Large bedrooms up plus a spacious master with his and hers closets, his and her walk in shower and huge upper deck. Downstairs has both wood burning and a gas fireplace with a large office/bedroom. Livingroom has vaulted ceilings and home has a open floorplan that can work for all families."
S,13910 18A AVENUE,F52,"$1,740,000 ",2020,"$5,885.97 ",1/11/2021,189,34,South Surrey White Rock,5,3,"12,109.00","3,189","$1,868,000 ","$1,768,000 ",Concrete,0,,Concrete Perimeter,0,SFD,2,14,2,86,141,House/Single Family,"Gorgeous 5 bedroom Turdor style home in highly desired Bell Park Estates. This charming well maintained home is situated on a large 12,109 sq.ft. lot. Enjoy private sunny southern exposure backyard with an outdoor pool, custom built 16 x 16 gazebo area, 1000 sqft multipurpose patio and plenty of room for activities - a picture perfect family home to grow old in. Plenty of tasteful updates throughout, including newer appliances, hot water tank and furnace. Don't miss it! School Catchment: Ray Shepherd Elementary, Elgin Park Secondary. Close to French Immersion school and Semiahmoo IB for additional option."
S,15468 37B AVENUE,F58,"$1,745,000 ",2020,"$6,069.81 ",5/7/2021,7,18,South Surrey White Rock,5,4,"5,008.00","3,852","$1,779,000 ","$1,779,000 ",,0,,Concrete Perimeter,"1,288",CD,4,16,3,46.88,106.66,House/Single Family,"Welcome to Ironwood. Designed with luxury by Raymond Bonter & developed by the award-winning, Cardinal Contracting. Many special design features including triple crown moulding, custom drapery & blinds, designer paint colours, upgraded fixtures, solid birch hardwood and more. Large gourmet kitchen, equipped with breakfast bar, granite countertops, and SS appliances. Cozy up around the large River Rock gas fireplace while steps away, a gorgeous set of french doors, leading to a fully-landscaped, private backyard with mature hedges, stamped concrete patio, and customized Vermont Castings BBQ. Extremely well maintained and meticulously kept, the attention to detail is evident. One bedroom mortgage helper! Be sure to check out the EXCLUSIVE 3D Tour & floor plan at listing realtors website."
S,1526 BISHOP ROAD,F54,"$1,746,000 ",2020,"$6,721.02 ",5/10/2021,7,43,South Surrey White Rock,5,3,"14,969.00","2,802","$1,499,000 ","$1,499,000 ",,727,,Concrete Perimeter,0,RS1,2,12,3,66,,House/Single Family,"Great people deserve amazing homes! First time on the market, welcome to Spanish summer retreat in White Rock! Stunning property, 5 bdrms/ 2.5 baths, nearly 15,000 sf lot where you get immersed in the gardens. Large terrace off the living, dining room & kitchen seamlessly connects indoor and outdoor. As soon as you enter the inner courtyard your heart skips a beat & you instantly feel like you are on vacation. They don't build homes like this anymore, with use of outdoor spaces to relax & enjoy the day without a purpose. Grand 13.1' ceilings on the main level, 3 level split home w/ 4 bdrms & 2 baths on the top floor, primary bedroom w/ large deck & 1 bdrm + 1 bath on main. 4.9' crawl space, double garage. So much potential - renovate, hold & build. This beauty has found its new owner."
S,14659 WEST BEACH AVENUE,F54,"$1,748,000 ",2020,"$7,322.56 ",2/21/2021,4,82,South Surrey White Rock,3,3,"5,250.00","2,363","$1,678,000 ","$1,678,000 ",,0,,Concrete Block,0,RS-1,1,13,3,50,105,House/Single Family,"This home boasts absolutely amazing panoramic ocean views & sits on rectangular 50x105 lot backing onto green space for maximum privacy! Updated character home features 3 bedrooms upstairs, master with walk in closet and private view patio. Main floor features open family room and dining area with massive windows and an oversized patio for entertaining. Downstairs includes the potential for a bachelor suite. This beautiful property is a block from the beach and promenade while on a no through street. Bayridge elementary & Semiahmoo secondary catchments. Call for your private showing today!"
S,1929 AMBLE GREENE DRIVE,F53,"$1,748,000 ",2020,"$5,281.05 ",5/14/2021,2,37,South Surrey White Rock,4,3,"12,980.00","2,912","$1,795,000 ","$1,795,000 ",Paving Stone,0,,Concrete Perimeter,0,RES,2,15,2,40,195,House/Single Family,"This large 2,912 sqft beautiful home is located on a huge 12,980 sqft lot beside a small greenbelt offering complete privacy. The house had a large addition done in 2013 which provides a large master bedroom, 2 walk in closest with an oversized bathroom, and additional rec room. The kitchen offers an open floor concept with a large island, high-end appliances (Bosch, Miele & Zephry), granite countertops all overlooking your private park-like yard and water feature. The main floor has one bedroom and a full bath for family members or guests. Upstairs offers 3 more large bedrooms and 2 full baths. There are stairs leading down to your heated crawlspace offering you ample room for storage. You are surrounded by parks and walking trails. Schools: Laronde, Ray Shepard and Elgin."
S,14388 GREENCREST DRIVE,F51,"$1,750,000 ",2020,"$5,765.01 ",4/23/2021,26,41,South Surrey White Rock,4,3,"23,087.00","2,920","$1,799,000 ","$1,799,000 ",,0,,Concrete Perimeter,0,RA-G,2,9,2,53,246.88,House/Single Family,"Over 23000sqft lot, 4 bdrms + 3 bathrm, 2920 sqft fully renovated 3 level split home in Elgin Chantrell. Brand new electric remote gate, driveway, metal roof, new kitchen, new windows, hardwood floor, new painting (interior & exterior), the list goes on. Located in a quiet cul-de-sac. Within Elgin Secondary School catchment."
S,1532 160 STREET,F55,"$1,750,000 ",2020,"$6,453.48 ",5/27/2021,8,13,South Surrey White Rock,6,6,"7,999.00","5,282","$1,649,000 ","$1,649,000 ",,0,,Concrete Perimeter,0,SFR,2,20,3,65,123,House/Single Family,"Outstanding craftsmanship throughout this 6 bedroom, 6 bathroom home located minutes from White Rock beach.  Featuring over 5200 Sq.Ft., hardwood flooring, 20’ ceilings, large bedrooms w/enuites, covered patio, and much more.  Spacious open living space with a considerable kitchen & island, and basement includes in law suite with separate entrance."
S,16039 10 AVENUE,F55,"$1,750,000 ",2020,"$6,062.89 ",5/25/2021,7,10,South Surrey White Rock,7,4,"6,104.00","3,925","$1,690,000 ","$1,690,000 ",,0,,Concrete Perimeter,"1,332",SFR,2,20,3,49.2,124,House/Single Family,Luxury contemporary family home located at the desirable neighborhood of South Surrey.
S,1324 HIGH STREET,F54,"$1,750,000 ",2020,"$5,883.52 ",3/7/2021,18,43,South Surrey White Rock,3,3,"6,160.00","2,124","$1,795,000 ","$1,795,000 ",,0,,Concrete Perimeter,0,RS-4,,11,3,35,176,House/Single Family,"EXCEPTIONAL OCEAN VIEWS! One block away from the BEACH, BOARDWALK, AND PIER, this WEST BEACH home is walking distance to MANY amenities! Great Layout with open top floor Kitchen great room and unobstructed expansive south facing OCEAN VIEWS!  This 176 FOOT DEEP lot features a backyard that backs onto a PARK with walking trails, MANY stunning views. As well as having plenty of potential for a Buyer/Builder, a new construction could offer one of the MOST UNIQUE VIEWS in White Rock!"
S,14380 GREENCREST DRIVE,F51,"$1,750,000 ",2020,"$4,983.80 ",3/22/2021,12,42,South Surrey White Rock,5,4,"21,247.00","2,376","$1,798,000 ","$1,798,000 ",,0,,Concrete Perimeter,0,RA-G,2,10,2,60,185,House/Single Family,"Elgin Creek Estates – Wonderfully updated 5bd/4ba 2,376 residence on a large, picturesque 21,247sf lot in sought-after South Surrey neighbourhood. Open, great room floorplan with spacious living room accented by gorgeous maple wood flooring & floor-to-ceiling stone fireplace. Beautifully updated & well-appointed kitchen featuring stainless appl’s, quality cabinets & stone cntrs. Kitchen along w/ adjacent dining area overlook the park-like bkyd retreat w large patio & lots of room to entertain. Four well-sized bdrms up, including lrg master w/ generous-sized, tastefully updated ensuite. BONUS: 1bd guest bdrm on lower level. All this plus easy access to hwy, Elgin Park Secondary and Chantrell Creek Elementary school catchments. Fantastic family home or excellent holding property Call today!"
S,2037 OCEAN CLIFF PLACE,F53,"$1,750,000 ",2020,"$4,178.43 ",3/30/2021,6,40,South Surrey White Rock,4,3,"7,559.00","2,326","$1,698,000 ","$1,698,000 ",Paving Stone,0,,Concrete Perimeter,0,SFD,2,11,2,66,126,House/Single Family,"A fantastic home in a quiet, private cul-de-sac in an incredible location.  This property has a private west facing backyard with a beautiful paving stone patio and plenty of room to entertain and barbeque.   A dream home featuring four bedrooms plus a den - this house has all the space a family could want.   The kitchen is a chef's fantasy with high end appliances and beautiful cabinetry.  The main floor is an open concept, modern design with solid oak floors throughout.  Check out the pictures - this completely renovated home is not one to be missed!"
S,2633 164 STREET,F57,"$1,751,000 ",2020,"$5,294.90 ",2/22/2021,12,13,South Surrey White Rock,5,4,"5,543.00","3,641","$1,680,000 ","$1,680,000 ",,0,,Concrete Perimeter,"1,255",RF12,2,14,3,48.3,112.6,House/Single Family,"Beautiful RAB built home with Geothermal heating and A/C. Dream kitchen with commercial grade Thermadore appliances, custom backsplash & high end cabinets. Den on main w/coffered ceiling. Master bedroom features a large walk-in closet & french doors leading to balcony. Spa like ensuite w/3 sided fireplace, soaker tub, double sinks & walk in shower. High end finishing throughout includes loads of crown moulding and wainscotting. A large basement with wet bar & room for your pool table. Custom built outdoor shed with power & covered patio for year round use of gas BBQ. Mature hedges provide privacy so you can enjoy entertaining in your sunny west facing backyard. And a dream garage for all toys. Book your showing today!"
S,1557 129 STREET,F53,"$1,751,111 ",2020,"$5,001.08 ",5/17/2021,4,8,South Surrey White Rock,4,3,"6,000.00","2,352","$1,699,000 ","$1,699,000 ",Concrete,0,,Concrete Perimeter,0,RES,2,13,2,60,100,House/Single Family,"OCEAN PARK BEAUTY! Welcome home to this Custom Built 4 bdrm, 3 bthrm home on a cul-de-sac in the heart of Ocean Park. Open concept with large kitchen & island open to the eating area & family room. Kitchen features a large pantry, built in work station & an abundance of storage. The spacious eating area opens to french doors that lead directly out to your sunny west facing yard. Main level also features a front den/office, mudroom with laundry & a welcoming front porch. Upper level features 4 large bdrms & extra storage. Master bdrm with large walk in closet & spa inspired ensuite. Home features hardwood flooring, crown moulding, b/i vacuum, h/w on demand, large 4ft crawl space. Stunning 6,000 SF lot! Steps to shopping, restaurants & parks. Ocean Cliff Elementary & Elgin Secondary."
S,2121 156 STREET,F55,"$1,751,500 ",2020,"$5,367.47 ",5/3/2021,3,15,South Surrey White Rock,6,6,"9,843.00","4,766","$1,749,000 ","$1,749,000 ",,0,,Concrete Perimeter,"1,596",RF,2,20,3,50,197,House/Single Family,"Your search, ends here. Welcome To YOUR HOME! This Custom, 4800 sqft, beautifully well-maintained home sits on a large, close to 9900 sqft lot. Enjoy the privacy and calmness this home brings for you and your entire family with a levelled and fully fenced backyard! This beauty has been fully updated. To name a few things; it has 6 bedrooms, 6 bathrooms, a rec room, central A/C, a solarium allowing for that complete outdoor feel without having to leave the comfort of your home! To top off everything, this home has a spacious 2 bedroom rental (unauthorized) suite, with separate laundry as a mortgage helper. Close to all amenities - Just Minutes away from all levels of Schools, Beaches, Transit, Shopping, Grocery, Banks and much more!"
S,3805 154A STREET,F58,"$1,755,000 ",2020,"$5,688.95 ",3/21/2021,12,17,South Surrey White Rock,5,5,"6,093.00","4,339","$1,739,999 ","$1,829,900 ",,0,,Concrete Perimeter,0,CD,2,14,3,45,95,House/Single Family,"Ironwood - One of the largest homes and lots in this desirable neighborhood. NORTHWEST-facing private BACKYARD. Entrance greets you soaring 18' high ceilings, special ordered reclaimed Alder hardwood floors throughout main. Further in is the gourmet kitchen w/ stone cntrs, walk-in pantry & extensive maple cabinets. This house offers central air-conditioning system, gas forced air heating system, and central acoustic system. Also on main; lrg din room & lvg room, separate office & bright family room leading out to wonderfully private backyard. Upstairs:spacious master bedroom, ensuite bathroom with radiant heating in floor. Jack and John -2bedrooms share 1 bathroom,another bedroom with full bath ensuite. Walking distance to Rosemary Heights Elem. Join newly built Grandview Height secondary."
S,14478 29A AVENUE,F51,"$1,758,000 ",2019,"$6,222.11 ",12/27/2020,52,30,South Surrey White Rock,4,3,"13,982.00","3,115","$1,790,000 ","$1,790,000 ",,0,,Concrete Perimeter,0,RH-G,2,11,1,80.5,144,House/Single Family,"Extensive renovation near 300k with Modern taste.Absolutely open floor plan and extra large rancher, over 3000 sqft with 4 bdrm & 3 full bathrm. Elgin Park Estate! 14000 sqft south facing backyard! Solid brick exterior keeps the house warm in winter and cool in summer. Special features include four zone infloor heat, 9' ceiling, Viking fridge, gas stove, Bosch dishwasher, HUGE family room 26'7x19'4. Semiahmoo Elementary school and Elgin High school catchment. Call today for showing!"
S,16766 19 AVENUE,F59,"$1,759,000 ",2020,"$3,050.82 ",4/11/2021,13,0,South Surrey White Rock,7,6,"3,617.00","3,569","$1,779,000 ","$1,779,000 ",Concrete,0,,Concrete Perimeter,"1,442",RF-13,2,17,3,47.08,76.73,House/Single Family,"Quality built family home situated in the highly desirable neighborhood of Pacific Heights. This Open Concept family home exudes functionality with a prime location. Radiant heating all three floors. Main floor boasts with Bright Living room with large over-sized windows for ample natural light. Beautiful Family room, eat-in kitchen with adjacent Dining Area. Big Back Deck for Summer get togethers. Glass railing, 4 bedrooms above including the MBDR with walk-in closet, luxe ensuite with soaker tub. A LEGAL 2 Bedroom Suite perfect for Mortgage Helper. Media Room & One Bedroom with full washroom for your own use or Option for Nanny Suite. Energy efficient Stucco all over.  Close to Grandview Corners, Aquatic Centre, Upcoming New park & School, Easy access to Hwy 99. Don't miss it."
S,1443 130 STREET,F53,"$1,760,000 ",2021,"$5,343.28 ",5/2/2021,24,3,South Surrey White Rock,4,4,"4,950.00","2,561","$1,699,900 ","$1,764,900 ",Concrete,0,Yes,Concrete Perimeter,0,RF,2,10,2,50,99.18,House/Single Family,"Beautiful Custom Designed & Quality Built Home in highly sought after Ocean Park! This home exudes quality and attention to detail. This incredible residence features on main floor stunning Gourmet Kitchen, spacious open floor plan, Family-room, 2 cozy Fireplaces, Den/Bdrm w/Full Bathroom and covered patio to enjoy your private backyard. Upstairs features 3-Bedrooms all w/full ensuites plus Flex-area could be easily converted to 4th Bedroom. Additional features include radiant in-floor heating, AC, HRV, balcony off the master, engineered hardwood flooring, gas stove, hot water on-demand, video security and much more. Walking distance to Ocean Park Plaza, 1,001 Steps & parks. Top school catchments of Ray Shepherd, and Elgin High School. Living at it's finest!"
S,2118 INDIAN FORT DRIVE,F53,"$1,760,000 ",2016,"$6,008.00 ",1/3/2021,32,12,South Surrey White Rock,4,4,"7,244.00","3,075","$1,829,000 ","$1,829,000 ",Aggregate,0,,Concrete Perimeter,0,RF,2,15,2,33.1,124.5,House/Single Family,"LIVE ELITE!!Extremely upmarket and coveted street in Ocean Park/Crescent Heights area. Walk to the Sandy Trail, Ocean Cliff Elementary and the OP Village.Nestled in an extremely quiet location in a waterfront community that boasts of a Modern Contemporary design with large open spaces. Dramatic Vaulted entry exceeds 20'with oversized quality windows streaming with sunlight.Gourmet style updated kitchen with top appliances, natural gas professional series. Traditional Floor plan with 4 bedrooms up 3 en-suited and walk in closets. Executive Office on Main.Best the Peninsula has to offer with a short walk to Crescent Beach.An opportunity to own your piece of the paradise.This is the epitome of suburban real estate that don't come around very often."
S,16730 19 AVENUE,F57,"$1,761,904 ",2020,"$4,382.00 ",5/8/2021,2,1,South Surrey White Rock,7,6,"3,618.00","3,575","$1,738,000 ","$1,738,000 ",Concrete,0,No,Concrete Perimeter,0,RF1,2,20,3,47,76.98,House/Single Family,"Lotter Home 2021!  Gorgeous Brand New Home set in the heart of South Surrey. This home features a large open main floor, chef-inspired kitchen with top line appliances plus a specie kitchen. The upper floor features a large master bedroom with vaulted ceilings, walk in closet, and a spa inspired ensuite, three additional bedrooms with two bathrooms. The basement is fully finished with a two bedroom legal suite, additional media room and one more guest bedroom! Sunny south backyard with covered patio to enjoy all year round! Close to South Ridge School, shopping, recreation and more."
