Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,9728 PRINCESS DRIVE,F24,"$1,048,000 ",2020,"$3,479.48 ",1/29/2021,9,63,North Surrey,5,2,"7,440.00","2,134","$945,000 ","$945,000 ",,0,,Concrete Perimeter,0,CD,,12,2,64,116,House/Single Family,"Calling all builders/1st time buyers/investors. Home in a great location with a view, 7440 SF lot, 5 bedroom + 2 bathroom home. Basement has two large rooms with living room that can be rented. It has a great of view of mountains, city and river. The backyard has a pool that is 16'x 27'. Close to parks, schools, and easy access to Vancouver. CD zoning. Please check with the city of Surrey."
S,14965 SWALLOW DRIVE,F22,"$1,050,000 ",2020,"$3,186.00 ",1/18/2021,6,57,North Surrey,4,3,"7,173.00","2,292","$968,800 ","$968,800 ",Aggregate,0,,Concrete Perimeter,0,RF,1,12,2,65.29,33.65,House/Single Family,"Pretty home on a large lot in the quietest location of Birdland - Perfect Family Property!.  Super functional with a +2200 SF of space with 4 bedrooms and 3 bathrooms. Huge living room for big gatherings plus family room for hangouts,  Move in ready. Must see, A most fantastic home priced for sale.  If you want privacy, this is the house for you. Please call for a private viewing."
S,14360 109 AVENUE,F22,"$1,050,000 ",2020,"$3,469.81 ",1/5/2021,8,26,North Surrey,4,3,"12,593.00","2,476","$999,800 ","$999,800 ",,0,,Concrete Perimeter,0,SF,2,12,2,65,,House/Single Family,"Beautiful 2 STOREY 2400 SF.QT HOME sitting on a +12,000 SQ.FT LOT backing onto Bon Accord Creek. Functional floor plan w/ 4 BDRMS and 3 FULL BATHS. Huge living room/dining room for big gatherings and a open concept family room for entertaining. Kitchen equipped with Frigidaire S/S Appliance package, and newer countertops. Tucked into a fantastic space for those that want security and privacy. Front door faces a line of trees adding privacy. Must see, most fantastic home priced for sale. New piping upstairs, flooring, pot lights, flooring, pot lights, ceiling renovated in 2019. Hot Water Tank (2017), Roof (2013). If you want privacy, this is the house for you."
S,12532 114 AVENUE,F21,"$1,050,000 ",2020,"$3,730.69 ",2/12/2021,17,61,North Surrey,6,4,"8,553.00","2,884","$1,199,900 ","$1,199,900 ",,0,,Concrete Perimeter,0,RF,,14,2,66,130,House/Single Family,"REVENUE PROPERTY ALERT! Don't miss this rare 2 level 6 bed/4 bath 2800sf+ Up and down duplex style home sitting on a massive 66x130 (8500+sf) square flat lot. This recently updated well maintained home features 2 completely separate 3bed/2bath suites on each level! Live in one and rent out the other for a mortgage helper. Recent 2019 upgrades include: Kitchen, Bathrooms, Flooring, Lighting/Fixtures, Rear lane blacktop for 6 side by side car parking, drain tile and much more!. Roof 2013, Furnace 2009, HW Tank 2016. Conveniently  located across the street from Bridgeview Park, only minutes to Skytrain, Pattullo Bridge, HWY 17 and Bridgeview Elementary School. Freshly painted vacant and ready to move in!"
S,11298 ROXBURGH ROAD,F22,"$1,050,000 ",2020,"$3,363.34 ",2/14/2021,10,35,North Surrey,3,2,"7,468.00","2,150","$888,000 ","$888,000 ",,686,,Concrete Perimeter,311,RF,2,9,2,0,,House/Single Family,"One owner home, first time on the market. Nice 3 bedroom layout up with two full baths (master with ensuite), large kitchen with eating area, living room with cozy wood burning fireplace and dining room. Down you will find an office or bedroom and the balance of the high bright and dry basement is unfinished and awaiting your ideas. Basement has roughed in plumbing and a separate entrance. Newer high efficiency furnace, air conditioning and on demand hot water. This home is located on a Cul-De-Sac of other well maintained homes. Very quite and backing onto green space this property offers wonderful and hard to find privacy. There is also a view of the mountains. All amenities are close at hand but your peace and quite is guaranteed. Bring your ideas for decorating and make this home your."
S,10851 152 STREET,F22,"$1,050,000 ",2020,"$3,343.96 ",5/24/2021,20,42,North Surrey,4,3,"8,319.00","2,193","$1,149,888 ","$1,099,888 ",,0,,Concrete Perimeter,681,RF,0,11,3,69.3,102.5,House/Single Family,"Nearly 2200 sq ft 4 bdrm 3 bath home on 8300 sq ft lot (69'x102'x76'x133') in desirable Birdland area. 3 level back split style with potential for mortgage helper if needed. Vaulted ceilings, skylites, great room sizes. High efficiancy furnace and air conditioning. big yard with lots of room for your toys. lovingly cared for these last 22 years. property should be able to accom. 2 level plus bsmt when ready to redevelop."
S,9768 151A STREET,F27,"$1,050,000 ",2020,"$3,387.87 ",4/12/2021,13,35,North Surrey,3,3,"4,353.00","2,148","$1,029,000 ","$1,029,000 ",Asphalt,0,,Concrete Perimeter,0,RF-G,1,11,2,47.23,100,House/Single Family,"LOCATION – LOCATION!  Well cared for, split entry basement style home nestled in a convenient Guildford neighbourhood. Terrific plan features 3 bedrooms, 3 bathrooms, nicely updated kitchen with new appliances and living room with vaulted ceilings & gas fireplace. The fully finished basement has a large family/rec-room, a 2nd gas fireplace, lots of storage and a 2 piece bath with space and plumbing for a tub & shower. Easy to add accommodation (unlicensed) - Just add door, kitchen & partition for bedroom(s) - 3-year-old roof, fully fenced & a quiet cul-de-sac with extra parking for residents. All just steps to Guildford Mall, Cinemas, T&T, restaurants, recreation center, Bonaccord Elementary and Johnston Heights Secondary. Great freeway access & transit is one block away. See it now!"
S,10257 123A STREET,F25,"$1,050,000 ",2019,"$3,562.65 ",2/18/2021,44,63,North Surrey,3,2,"12,306.00","2,000","$1,098,000 ","$1,098,000 ",,0,,Concrete Slab,"1,000",RES,1,8,2,58,212,House/Single Family,"FIRST TIME offered for sale. Extremely well-cared for 2000sqft, 3 bedroom 1 & ½ bathroom house on a HUGE 12306sqft lot, situated at the end on a no through road. The roof, hot water tank and furnace were all replaced within the last couple of years. Enjoy the house and privacy as is. Or the municipality, allows for a 5000sqft house over two levels (including the garage) to be built on this lot. With the possibility of more square footage, if the house is partially built below ground. Verify with the city. Hurry! As properties like this don't come around often."
S,14208 MELROSE DRIVE,F22,"$1,051,313 ",2020,"$3,537.90 ",3/10/2021,9,54,North Surrey,5,2,"23,073.00","1,977","$999,000 ","$999,000 ",,0,,Concrete Perimeter,836,RA,1,11,2,144,152,House/Single Family,"Private, Gated 1/2 Acre over 23,000sq ft lot property in central location in a quiet neighbourhood with a 2 bedroom suite. Great for investment, Build your dream home or bring your decorating ideas. Rectangular Lot, lots of room for parking RV'S, boats, cars, with still lots of yard left over. Close to shopping, schools, major transportation routes, transit ."
S,14967 KEW DRIVE,F22,"$1,055,000 ",2020,"$3,188.78 ",2/15/2021,11,62,North Surrey,3,2,"7,391.00","1,269","$959,000 ","$959,000 ",,0,,Concrete Perimeter,0,RF,,8,1,76.44,,House/Single Family,"Spacious rancher on a 7391 square foot lot, in a Quiet Family Oriented Community! Live in this updated rancher while you wait to build on this beautiful lot. Updates made to the kitchen, bathroom, powder room, bedrooms and more! South facing lot with a Huge Patio and large outdoor Shed! Big private backyard for your summer time family activities! Steps away from Robin Park! School catchments: Ecole Riverdale and Guildford Park Secondary. Book your showing today! Showings start February 13-14 from 1-5pm. Offers to be presented on Monday February 15 @ 7pm."
S,11893 99 AVENUE,F24,"$1,055,000 ",2019,"$4,092.00 ",12/7/2020,3,53,North Surrey,6,2,"7,865.00","2,162","$899,000 ","$899,000 ",Asphalt,0,,Concrete Perimeter,0,RF,1,10,2,65,121,House/Single Family,"Recently renovated house with new paint, both new kitchens upstairs and downstairs, two laundries upstairs and downstairs, double glazed windows, new doors including front door and new window coverings. This house is sitting on huge over 7,800 sqft lot with lane access and has 3 bedroom mortgage helper. The lot is back sloping and has potential to accommodate  3 story mega house as adjoining new houses are two story plus basement. Close to all amenities and easy access to transit and highways. Currently quick possession is possible.  "
S,15675 98A AVENUE,F27,"$1,055,000 ",2020,"$3,113.06 ",5/31/2021,46,39,North Surrey,3,3,"5,084.00","1,886","$1,049,800 ","$1,049,800 ",,0,,Concrete Perimeter,0,RF-G,2,8,2,55.61,91.422,House/Single Family,"Great opportunity to own this lovely 2 storey home in a desirable family oriented neighbourhood. Well maintained 3 bedrooms + 2.5 baths with Spacious laundry room & clean & large double garage! Fully fenced backyard for private outdoor entertainments with entry to access Davidson Park, superb for children and pets!  Summer enjoyment for Picnics, Birthday parties & Dog walking!! Central Guildford location, easy highway access, walking distance to all amenities, Schools, Transits, Library, Rec. Center, Guildford Mall, T &T, Restaurants and much more. Excellent Family Starter home or for Investment! Come see it before it is gone!"
S,10855 145 STREET,F22,"$1,060,000 ",2020,"$3,324.96 ",12/3/2020,2,51,North Surrey,5,3,"8,200.00","2,015","$999,000 ","$999,000 ",Asphalt,0,,Concrete Perimeter,840,RF,1,12,2,62,132,House/Single Family,This is the perfect starter home on a LARGE 8200sqft Lot in the heart of Bolivar Heights Offers 5 Bedrooms with 2 kitchens and 2 1/2 bathrooms. There is original hardwood flooring on the upper floor and a new kitchen with cabinets and flooring. The main floor has 3 bedrooms and 2 bathrooms and the basement has 2 bedroom suite. Beautiful backyard with fruit trees for you to enjoy in summer.
S,14998 BLUEBIRD CRESCENT,F22,"$1,060,000 ",2020,"$3,119.64 ",2/9/2021,7,62,North Surrey,3,1,"7,176.00","1,125","$968,800 ","$968,800 ",,0,,Concrete Perimeter,0,RES,0,6,1,60,,House/Single Family,"Cute 3 bedroom rancher built on a crawl space, on a quiet street of friendly neighbours. Close to Guildford Mall, The new community center & Library, quick access to Port Mann and future rapid transit line and Skytrain. Perfect for the first time buyer, empty nester or investor. , Newer Driveway, Roof and downspouts replaced in 2012,  fully fenced yard with shed in the backward. A cozy wood-burning fireplace, spacious rooms and large windows make this a great place to call home! .A flat rectangular lot."
S,10370 128A STREET,F25,"$1,060,000 ",2019,"$3,315.67 ",12/5/2020,71,63,North Surrey,3,2,"7,183.00","2,045","$1,100,000 ","$1,100,000 ",,0,,Concrete Perimeter,800,SFR,2,9,2,60,120,House/Single Family,"Cedar Hills  Future Investment Property or BUILD YOUR DREAM HOME. There are many newer 3 level homes in this ever changing neighborhood. This (2045) sq. ft. 2 story 3 bedroom 2 bathroom plus large Rec. room home (could easily be suited) has a large garage or workshop and parking for up to 4 cars, is on an a 7183 sq. ft. lot. Private fully fenced backyard Close to Old Yale Elementary and Kwantlen park Secondary . Centrally located to all amenities: Central City shopping center, Restaurants, Sky train Station, SFU Surrey. Campus, Recreation Centre and City Hall. Convenient location: With Public Transportation nearby and easy access to Major Highways and Bridges."
S,10335 132 STREET,F26,"$1,060,000 ",2020,"$4,015.00 ",12/9/2020,13,62,North Surrey,5,2,"7,406.00","2,200","$1,050,000 ","$1,050,000 ",Asphalt,0,,Concrete Perimeter,0,RES,1,12,2,65,,House/Single Family,"INVESTOR ALERT!!! 5 bedroom basement home in a very central location. Corner lot with front and side lane  car access.  Great location in the heart of Surrey City Centre. Close to all amenities: Skytrain, Central City Mall, Bus Loop, Rec Centre, Both levels of schools, SFU, Holland Park, Library, City Hall, Safeway, Fruiticana, everything close by is within walking distance. Buy now and  hold for future developing potential. Current rented  and make good rental income. the house will have a brand new Furnace, new windows, hot water tank 2 years old, new painting.... price to go, please bring your offer!"
S,10975 JAY CRESCENT,F22,"$1,060,000 ",2020,"$3,310.80 ",3/15/2021,10,56,North Surrey,4,3,"7,482.00","1,807","$960,000 ","$960,000 ",,0,,Concrete Perimeter,735,SFR,1,9,2,52.4,120,House/Single Family,"The best location in Birdland with great street appeal. This basement home is sitting on a 7,482 SF level lot with 4 bedrooms, 3 baths, 2 fireplaces. Single carport & deep driveway. Covered sundeck over looking huge Southern exposed backyard with back lane access. The basement is fully finished with one bedroom, a good size recreation room and a full bath. Easy access to Guildford Town Center, Surrey Central City, Skytrain and Port Mann Bridge Hwy 1 on-ramp. Close to 2 level of schools and public transit."
S,9665 151 STREET,F27,"$1,063,000 ",2020,"$3,794.69 ",12/8/2020,8,40,North Surrey,4,3,"7,231.00","2,204","$1,025,000 ","$1,025,000 ",,0,,Concrete Perimeter,0,SFD,2,12,2,78,,House/Single Family,"Your home search stops here! This 2200 SQ.FT two-story home is sitting on a large 7200 SQ.FT lot right in the heart of Guildford. From the open-concept kitchen and living space to the large backyard, there is plenty of room for the whole family to enjoy. The home feat. 4 BDRMS/3 FULL BATHS total including a 1 BDRM BASEMENT suite. Recent updates include laminate flooring throughout, stainless appliances, newer hot water tank (2018), updated bathrooms in the main and ensuite upstairs. A large balcony with extra storage below, double side by side garage w/ extra 2 car parking in front. Located right by Bonaccord Elementary and Johnston Heights Catchment. Walking distance to Guildford Mall. Easy access to HWY 1. This would be a great investment property or a family looking to upsize/downsize."
S,14165 PARK DRIVE,F22,"$1,063,013 ",2020,"$3,520.96 ",1/13/2021,62,999,North Surrey,3,1,"12,678.00","2,241","$1,090,000 ","$1,090,000 ",Asphalt,700,,Concrete Perimeter,0,RF,0,9,2,73.45,180.18,House/Single Family,"12,678 SQ FT CORNER LOT at Park and Coventry - North Surrey's hottest new address! You could be next to build the home of your dreams on this huge level and private, corner lot with future SUBDIVISION POTENTIAL. Join the rush - beautiful new homes being built all around and hitting critical mass! This lot can't be duplicated! CONSIDER THIS: corner lot with 2 ROAD FRONTAGES, build house size for current zoning then get together with neighbour to SUBDIVIDE or try for smaller lot at rear (ask Surrey to sell unimproved lane?) Maybe you don't care? Then WHAT A LOT for detached garage, pool, additional parking, your own basketball court, etc. DREAM as big as you like! Solid house for living or rental while you design your new home and plan your future!"
S,14356 MELROSE DRIVE,F22,"$1,065,000 ",2020,"$3,188.09 ",2/16/2021,8,63,North Surrey,3,2,"7,550.00","1,350","$998,000 ","$998,000 ",,0,,Concrete Perimeter,0,SFR,1,7,1,50,151,House/Single Family,"3 Bedroom Renovated Home in excellent location sitting on a 50x151 flat Lot. With back lane access. Brand new kitchen cabinets, counters, windows, flooring, paint, and hot water tank. Extra large 16x16 covered deck. Detached garage/workshop. First showing Saturday/Sunday 2-4pm by appointment only. Offers Presentation February 16, 6pm."
S,11427 128 STREET,F21,"$1,065,000 ",2020,"$3,230.52 ",3/30/2021,20,26,North Surrey,8,4,"5,007.00","3,000","$1,149,000 ","$1,149,000 ",,0,,Concrete Slab,0,RF,0,17,2,100,50,House/Single Family,"Huge opportunity/ Great Investment/ Recently renovated over 3000 SF floor space house comes with 8 bedroom.  2+2 bedroom basement suits. This house has everything you need , New kitchen cabinets, new appliances,  AC, Air Purifier (HEPA) , Water Filter, High efficiency furnace system, Water on demand, Central Vacuum.  Close to Skytrain , Bus Station , Future high density area. No sale sign on the property by seller's request. Avavilable, Sat 27th 4-6 & Sun 4-6"
S,11071 WREN CRESCENT,F22,"$1,070,000 ",2020,"$3,135.90 ",4/15/2021,13,63,North Surrey,2,1,"7,244.00","1,250","$1,035,000 ","$1,035,000 ",,0,,Concrete Perimeter,0,RF,,6,1,68,105,House/Single Family,"Birdland! Well kept rancher on a quiet street. Great building lot that is 68 x 105 with a west facing backyard. Awesome Sauna. Great family neighbourhood. Perfect as an investment or a place to raise a family.   All amenities are in the close vicinity, with nearby Riverdale Elementary, Guildford Park Secondary school. Full exposure for lots of natural light, huge backyard for you, your dogs & kids. 3 minutes drive to Guildford Mall, T&T Supermarket & Walmart. Easy access to Highway 1. Won't stay on market for long."
S,15126 DOVE PLACE,F22,"$1,070,000 ",2020,"$3,157.00 ",2/6/2021,4,63,North Surrey,3,1,"7,232.00","1,650","$899,888 ","$899,888 ",,0,,Concrete Perimeter,0,SFD,1,8,1,63,114,House/Single Family,"Investors and Developers!!! You don't want to miss out on this Great Property with Endless Possibilities. Rent, Build. 3 BDRM 1 Bath rancher in the one of the best area of Surrey. Great Investment Property. Central location close to schools, transit, recreation & all major transportation. Showing on Thursday Feb 4(1-3PM). No easement or Right of way. No Fire Hydrants."
S,15121 ROBIN CRESCENT,F22,"$1,070,000 ",2020,"$3,109.60 ",3/16/2021,7,55,North Surrey,4,3,"8,971.00","2,100","$999,000 ","$999,000 ",,0,,Concrete Perimeter,850,RF,2,10,2,60,149,House/Single Family,"Wonderful well maintained Birdland home on a massive 8971sqft or 60 x 149.6 Lot. This 2100sqft 4 Bdrm 3 bath home has a large Kitchen, dining and living room with fireplace. Enjoy your large yard and sun deck with access right off your kitchen. Tons of storage space and workshop in the carport. Keep as is or build your dream home on this large piece of land. Basement can be easily converted into mortgage helper.  Open House by appointment  Thursday 1-4pm Saturday 1:30-4:40 Sunday 1-4pm  Other times can be accommodated with notice   Offers to be by Tuesday March 16th by 3:00pm   **Subjects Removed Firm Offer Pending Processing**"
S,9704 131 STREET,F25,"$1,070,000 ",2020,"$4,280.31 ",2/10/2021,7,59,North Surrey,4,2,"7,433.00","2,185","$999,900 ","$999,900 ",,0,,Concrete Perimeter,0,RF,1,14,2,60.4,124,House/Single Family,"Renovated older home with 3 bedrooms up and a 1 bedroom unauthorized suite down. Currently rented for $2,070.00 per month - long time tenant would like to stay. Large rectangular lot with wide back lane in an area with several newer homes. Great location on a quiet street close to parks and only minutes from schools, transportation hubs and shopping. "
S,10278 124 STREET,F25,"$1,070,000 ",2020,"$3,985.34 ",12/9/2020,16,61,North Surrey,6,2,"8,824.00","2,451","$1,098,000 ","$1,098,000 ",,0,,Concrete Perimeter,0,CD,1,16,2,65.5,132,House/Single Family,"Modern Family home perched high above all to take advantage of the Breathtaking VIEWS of the North Shore Mountains & City. This well maintained home features a super functional 6 bedroom layout. Find yourself in an airy inviting space displaying a large living room that flows seamlessly into your dedicated dining & kitchen areas. The bright kitchen features a space perfect for entertaining and expands to access an almost 300 sf deck to enjoy morning coffees, evening BBQ's & a glass of wine while being fascinated by the VIEWS! The Basement Suite has been renovated & is the perfect mortgage helper w/3 Bedrooms. This home has a great pride in ownership & is a true gem. Close to Skytrain, City Center Shopping & Dining. MUST SEE VIRTUAL TOUR!"
S,9740 115A STREET,F24,"$1,072,000 ",2020,"$3,304.22 ",2/2/2021,1,61,North Surrey,3,2,"7,200.00","1,650","$929,000 ","$929,000 ",,0,,Concrete Perimeter,0,CD,1,10,3,60,120,House/Single Family,"Royal Heights Beauty - Upgraded from top to bottom over the last 10 years, inc. roof, siding, windows, furnace, h-vac system, heat pump (central A/C). Beautifully landscaped backyard with extensive stone-work on retaining wall, all new premium fencing, large covered composite wood deck, and two custom built storage sheds. This home showcases three beds on main, with completely renovated bathroom, and large unauthorized freshly painted bachelor suite below with upgraded bathroom, perfect for in laws or mortgage helper. Single garage. Central location to all amenities. Seller reserves right to accept offer before deadline. SHOWINGS CANCELLED.  "
S,13943 113 AVENUE,F22,"$1,075,000 ",2020,"$3,339.14 ",3/7/2021,4,66,North Surrey,3,1,"9,308.00","2,008","$999,999 ","$999,999 ",,0,,Concrete Perimeter,"1,004",SFD,1,9,2,66,141,House/Single Family,"ALERT builders/Investers/First time home buyers! Hold or build your dream home with a SPECTACULAR view   9300 sqft rectangular lot. Solid home, well maintained by the original owners. Updates are as follows..... Roof 2006, Furnace 2002, HWT 10 yrs, Brand new stove and refrigerator in 2020, air conditioning 5 year old. Main floor includes 2 bedroom, a bath, seperate living and dining, kitchen with GORGEOUS view. Downstairs have a bedroom, rec room and workshop is unfinished with seperate entrance...... Potential to make a suite. All showings by appointment only on March 6 & March 7th between 1:00-4:00pm"
S,14679 106A AVENUE,F27,"$1,075,000 ",2020,"$3,267.59 ",5/15/2021,11,45,North Surrey,2,2,"7,637.00","1,612","$1,099,000 ","$1,099,000 ",Asphalt,0,,Concrete Perimeter,0,SFD,2,10,2,62.6,122,House/Single Family,"Great central location and perfect home for the investor and/or mechanic. Nicely renovated home boasts extra large double detached garage (heated and insulated with 220 Voltage) with lane access. Beautiful 3/4 inch cherry hardwood floors, updated vinyl windows, Roof 2017, Furnace 2010, Tankless Hot Water on demand 2010. All within walking distance to Guildford Mall, Public Library, Schools, Transit and a host of other fabulous amenities."
S,13070 PEKIN PLACE,F25,"$1,075,000 ",2020,"$3,453.56 ",3/15/2021,5,51,North Surrey,3,2,"7,448.00","1,880","$1,150,000 ","$1,150,000 ",,0,,Concrete Perimeter,782,R.F.,1,12,2,66,117 IRREG,House/Single Family,"Stop the car! This is the one! Pride of ownership is evident throughout this 3 BD, 2 BA, 2 storey CUL-DE-SAC Cedar Hills gem. Main floor boasts 3BD, 1BA up & is highlighted by the updated open concept kitchen overlooking the spacious Living & Dining areas. Below features large Media Room, Office, 2nd Bath &laundry with a separate entry – EASILY CONVERTED to a mortgage helper. Lovingly maintained by current owners, updates include newer Roof, brand new Hot Water tank & LED lighting throughout. Many reno’s thoughout the years plus bonus RV Parking. Enjoy summer BBQ's on your large deck overlooking the PRIVATE back yard BACKING ONTO PRIVATE GREEN BELT.  Located in a fantastic family area & easy access to shopping& all major routes. This opportunity will not last long - Hurry!"
S,15122 PHEASANT DRIVE,F22,"$1,075,000 ",2020,"$3,174.60 ",2/9/2021,6,56,North Surrey,4,2,"7,258.00","1,979","$969,000 ","$969,000 ",,0,,Concrete Perimeter,0,SFR,1,9,2,60,,House/Single Family,"Fantastic Opportunity to Own this Wonderful 4 Bedroom, 2 Bathroom, 2 Storey Home on a Large 7,200 Sq Ft Corner Lot with Stunning Mountain Views! Recent Updates Include Kitchen, Furnace, Roof & New Vinyl Windows which allow for Plenty of Natural Light! Spacious Livingroom with Sliding Door off Dining Room to Private South Facing Covered Sundeck For Year Round BBQ's! Fully Finished Basement with Separate Entry Features Large Rec Room with Potential for 5th Bedroom. Bring your RV or Trailer, Ample Parking with Front & Side Access. Amazing Location, Just Steps to Hummingbird Park, Close to Schools, Shopping & All Major Transit Routes."
S,10502 168 STREET,F23,"$1,080,000 ",2020,"$4,278.65 ",1/13/2021,8,30,North Surrey,3,3,"7,112.00","2,211","$1,150,000 ","$1,150,000 ",Concrete,0,,Concrete Perimeter,0,RF,2,12,2,59,120,House/Single Family,"This cozy and spacious rancher home with loft is located in the sought after Fraser Heights area. Boasting 2211 SQFT, this well kept property is perfect for any growing family or those looking to settle down. Backyard features a lush lawn and greenhouse/working shed with full electricity. It's central location is a short distance from Pacific Academy and provides quick access to Hwy 1, Guildford Shopping Centre, elementary schools, high-schools, and many more amenities. Spacious open concept loft upstairs can be used for entertaining or an additional room equipped with a powder room. Kitchen features newer appliances and granite countertops. Hurry this will not last!"
S,10686 141A STREET,F26,"$1,084,000 ",2020,"$3,280.38 ",2/4/2021,7,70,North Surrey,3,2,"7,771.00","1,365","$1,099,000 ","$1,099,000 ",,0,,Concrete Perimeter,0,RF,,9,3,58,134,House/Single Family,"Welcome to convenience and comfort! This home is great for investors, first time buyers and builders. This 3-level split home sits on a flat 7,771 SF rectangular lot. Located on a very quiet dead end street, it is ideal for raising a family or building your dream home. Large detached shed with power could be converted into a separate living area or rental. This home is in the Mary Jane Shannon and Guildford Park school catchments and is steps away from Hawthorne park. A short drive to the Port Mann Bridge, Highway 1, and Guildford Mall. Survey of the lot is available and plans are ready for submission with the City of Surrey."
S,11475 WELLINGTON CRESCENT,F22,"$1,085,000 ",2019,"$3,352.73 ",12/3/2020,38,34,North Surrey,5,3,"7,208.00","2,229","$1,149,000 ","$1,149,000 ",,0,,Concrete Perimeter,923,RF,2,13,2,57,IRR,House/Single Family,"Welcome to this immaculate 5 bed 3 bath, 2 storey home located in a quiet and safe neighbourhood in Bolivar Heights. This home boasts both interior and exterior upgrades for the past 5 years. Walk into the 11' vaulted ceiling in the living room, kitchen featuring stainless steel appliances or retreat to your spa inspired bathrooms with heated floors. Enjoy quiet, lush green view with trees, bridge and river in privacy from your massive private sundeck (28' x 12') or entertain your family and friends in the well cared for yard. Access to Guildford Mall, restaurants, and much more a short drive away. School catchment includes Ellendale Elementary and Guildford Park Secondary."
S,10267 159A STREET,F27,"$1,090,000 ",2020,"$3,427.96 ",1/19/2021,6,40,North Surrey,3,2,"7,203.00","1,734","$975,000 ","$975,000 ",,0,,Concrete Slab,0,RF,2,8,1,0,,House/Single Family,"Lovely home in highly desirable Somerset area of Guildford on quiet CULDESAC. Rancher with over $50k in recent updates including designer living room build-ins and gas f/p, and a spa like ensuite complete with heated floors and towel rack! Private park-like yard with large covered deck and gas BBQ h/u, fully fenced and HUGE- perfect for entertaining, kids, pets, hot tub, pool, trampoline, garden etc. Lovely bright kitchen and island opens to a sizable family room. Easy access to shopping, highway, schools, Tynehead Park and new Guildford Village. This house shows VERY well, exterior has just been completely repainted! Tons of light comes through all NEW windows with custom blinds and A/C! Oversize double garage with lots of storage. Move in ready. Showing Jan 16/17 1:30-3:30 by appt only."
S,14946 KEW DRIVE,F22,"$1,095,000 ",2020,"$3,244.43 ",4/14/2021,7,63,North Surrey,4,2,"8,082.00","1,597","$999,800 ","$999,800 ",Asphalt,0,,Concrete Perimeter,554,RF,,12,2,45,112/137,House/Single Family,"Ideal Investment property in Bolivar Heights! Large and private 8082 Sqft lot with a split level partially renovated home. Main level features a spacious living & dining area that leads to your updated kitchen which induces newer S/S appliances, cabinetry and quartz countertops. Upper level consists of 3 good size bedrooms and 1 full bath. Other updates include newer hot water tank, windows, flooring throughout. Lots of space in the private backyard with gardens, patio and storage sheds. Oversize driveway is perfect for RV parking and can accommodate approximately 8 vehicles. Currently tentanted month to month at $1500 for upstairs and $1,050 for the basement."
S,10143 144 STREET,F26,"$1,098,000 ",2020,"$3,661.30 ",5/3/2021,17,64,North Surrey,3,1,"8,764.00","1,292","$1,050,000 ","$1,098,000 ",,0,,Concrete Perimeter,0,SFR,2,8,1,66.54,131.98,House/Single Family,"Older but solid 3 BR rancher on 66'X132' (8,764 SF) level lot nestled between Guildford Mall & Surrey Central City. Sunken living room with hardwood floors and large window, 2 skylights, spacious kitchen with lots of cabinet space; family room with floor to ceiling fireplace & sliding door to large sundeck over looking huge backyard. Large laundry room with storage area. Newer 24' x 24' detached insulated double garage with 200v wirings. Back lane access with additional parking. Easy access to HWY 1, Patullo Bridge & Skytrain. A stone throw away from Green Timbers Urban park with lake and walking trails. Great starter home or holding property with oversized lot. Within the City’s 104 Avenue Corridor Planning boundaries."
S,14944 CANARY DRIVE,F22,"$1,099,000 ",2020,"$3,460.00 ",4/16/2021,4,62,North Surrey,6,2,"8,424.00","2,410","$1,099,000 ","$1,099,000 ",Asphalt,0,,Concrete Perimeter,0,RF,,12,2,68,35,House/Single Family,"This well maintained home is tenanted up and down. The total rental income of $3050. Home nestled on a huge 8494 sqft lot. 3 bedrooms upstairs, beautiful hardwood floor throughout + 3 bedrooms downstairs, laminate floor throughout. Large covered deck on south facing backyard with 3 sheds. Updates: roof 2010, high efficiency furnace 2015, H/W tank 2019, deck 2018, refinished driveway 2018. Lots of parking + room for your RV."
S,11456 ROXBURGH ROAD,F22,"$1,100,000 ",2020,"$4,459.00 ",3/8/2021,5,25,North Surrey,6,3,"6,145.00","2,752","$1,099,900 ","$1,099,900 ",Asphalt,0,,Concrete Perimeter,0,SFR,2,16,2,49,,House/Single Family,"Looking for ultimate privacy? Then this is your home! A hidden gem with private backyard living. Beautiful bright 5 bedrooms, 3 bathrooms plus huge recreation room, a den, covered deck, patio, private fenced and two-car garage (includes two-bedroom bright and spacious walkout unauthorized accommodation which has potential to turn the rec room into the three-bedroom basement) on a big lot. close to parks, schools, and easy access to all major routes.Showings by appts only"
