Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,8710 144 STREET,F32,"$922,500 ",2019,"$3,080.21 ",11/22/2020,25,62,Surrey,4,3,"7,200.00","1,710","$899,900 ","$899,900 ",,0,,Concrete Perimeter,580,RF,0,9,3,60,120,House/Single Family,"ATTENTION - 1st time Buyers & Investors. 3 level split level home sits on a square 7200 SF (60x120) lot with back lane access. Good size living room and dining room with kitchen. Updated Kitchen, Bathrooms and flooring. 3 bedrooms & 2 full bathrooms for main floor, One bedroom fully finished side suite with separate entrance, which is rented.  Close to both level of schools, shopping and commuter routes."
S,14015 79A AVENUE,F37,"$923,000 ",2019,"$3,930.07 ",9/28/2020,13,53,Surrey,5,3,"7,745.00","2,400","$929,000 ","$929,000 ",,0,,Concrete Perimeter,"1,100",RF,,11,2,61,126,House/Single Family,"Welcome home! Here is the perfect starter home,Best location,updated kitchen,floors,bathrooms, walking distance to many great schools, recreation & more. This 2 story home w/ full basement offers 3 spacious bdrm's on main and 2 in basement.Main floor offers living room with access to super sized private  patio area.2 bed Basement suite with seperate entry,MORTGAGE HELPER.front and side driveway for extra parking.wear mask and gloves,follow all covid-19 guidelines."
S,6901 144A STREET,F37,"$925,000 ",2019,"$4,057.88 ",6/28/2020,4,13,Surrey,5,4,"2,777.00","2,660","$944,000 ","$944,000 ",Concrete,0,,Concrete Perimeter,0,RES,2,12,3,30,95,House/Single Family,"Welcome to this beautiful family home in East newton. This 3 level, 5 bed home offers open concept living with 3 bed, 2 full bath & laundry upstairs. The spacious master bed has a walk in closet. The open concept main floor offers a large kitchen & family room, bright living room as well as half bath, perfect for entertaining. The 2 bedroom basement suite has separate washer dryer, private entrance & parking, making it ideal for an mortgage helper. This family orientated neighborhood is close to parks playgrounds, shopping, transit & close to newton shopping. Low maintenance, quiet, west facing yard, double garage with lane access. Georges Vanier Elementary & Frank Hurt Secondary in Catchment."
S,15156 93RD AVE AVENUE,F34,"$925,000 ",2019,"$3,452.09 ",8/17/2020,11,40,Surrey,3,2,"7,895.00","1,600","$949,000 ","$949,000 ",,0,,Concrete Perimeter,0,SFD,2,7,1,66,120,House/Single Family,"Rancher/bungalow located in a nice neighborhood close to school, park and shopping area.3 bedroom and two bath, open layout living and dinning room,9 years old roof and newer furnace and hot water tank. Large master bedroom with 3 piece bathroom, nice garden and spacious private yard. easy access to hwy #1 and walking distance to public transportation.Call now for private showing.Open House Sat and Sun Aug 15 and 16 between 2:00-4:00pm .Offer presentation Monday Aug 17,2020 at 7pm."
S,12073 84A AVENUE,F31,"$927,300 ",2019,"$3,450.00 ",9/25/2020,35,31,Surrey,5,3,"7,156.00","2,001","$948,000 ","$948,000 ",Concrete,0,,Concrete Slab,0,RF,,12,1,35,IRREG.,House/Single Family,"PRIME REAL ESTATE IN THE HEART OF SURREY. Well maintained home on a CORNER 7100+ square feet lot in a QUIET CUL-DE-SAC. 3 VERY LARGE BEDROOMS + 2 FULL BATHROOMS for home owner's use and a spacious and renovated 2 BEDROOMS + 1 BATHROOM BASEMENT SUITE currently rented for $1400. VERY CENTRAL LOCATION - only minutes from Scott Road, Elementary Schools, Secondary Schools and shopping. Steps from transit and a short drive away from Alex Fraser Bridge. BONUS: Looking to rebuild? The lot may have the potential to build a 3 level home. Still available! Call for more info..."
S,8753 151B STREET,F32,"$930,000 ",2019,"$3,331.66 ",8/11/2020,7,39,Surrey,4,3,"7,120.00","3,143","$950,000 ","$950,000 ",,528,,Concrete Perimeter,0,SFR,2,10,3,77,,House/Single Family,"This house sits on a quiet cul-de-sac, split levels create separation but still has open sight lines to family room, update this house to make it your family space/home, 4 bedrooms up great for big family, nice size yard great for kids or pets, unfinished basement to finish how ever your like. Transit and shopping all close by."
S,16215 94 AVENUE,F34,"$930,000 ",2019,"$4,399.74 ",6/26/2020,256,29,Surrey,5,4,"7,115.00","2,600","$999,000 ","$999,000 ",,0,,Concrete Perimeter,0,RES,0,14,2,53.5,IRREG.,House/Single Family,Fabulous location on quiet street in Tynehead across from serpentine Elem. school. This 4 bedroom and den home has 4 bathrooms and being in an exclusive area. Don't Delay. Lots of parking in the front with a fully fenced and private backyard. Large shaded deck off the main floor kitchen with a patio down below. An easy walk to bus and North Surrey Sec. Easy freeway access. A great neighborhood to raise your family.
S,6364 130 STREET,F38,"$930,000 ",2019,"$3,446.99 ",8/31/2020,10,56,Surrey,6,3,"7,474.00","1,984","$899,000 ","$899,000 ",,0,,Concrete Perimeter,0,RF,,12,2,63.61,118.43,House/Single Family,"**Attention Investors and Builders** LOOK NO FURTHER! This is a great opportunity to build your dream home on a large 7,474 sq. ft. ALLEY CORNER LOT on 130 Street . The home features 6 bedrooms and 3 baths and is nicely situated in the prestigious Panorama Ridge area. The living room features a brick fireplace and laminate floors with large open living space. The backyard is fenced and room for 4 cars to park out front. Close to shopping, schools, bus route, and quick access to highways. The whole house is currently rented and brings in great rental income. Panorama Park Elementary and Panorama Ridge Secondary are nearby. RENT NOW, BUILD LATER! These type of opportunities don't come that often!"
S,15789 89A AVENUE,F34,"$930,000 ",2019,"$3,540.59 ",7/27/2020,5,32,Surrey,3,2,"7,104.00","1,835","$955,800 ","$955,800 ",Aggregate,0,,Concrete Perimeter,0,S.F,2,11,1,66,107.22,House/Single Family,"Sitting on a Quiet Cul-De-Sac lot is this Large, Bright 1-Owner, 3 bedroom Rancher. You'll love the spacious Kitchen, with newer Appliances in 2015 included. Bright Eating area & Family room with slider to private back yard, where the Owner loved Gardening. This Very clean, Non-Smoker home is ready for quick possession. Large Master Walk-in Closet with fresh air window & 2 Sinks in the Ensuite! New Roof 2008, Energy Efficient Furnace 2011 & more! A short walk to Woodland Park, St. Matthews & Surrey Christian Elementary Schools. Many bus routes close by & future Sky Train Station."
S,6670 E HAMPTON BOULEVARD,F36,"$930,000 ",2020,"$4,189.40 ",11/29/2020,19,21,Surrey,5,4,"4,338.00","2,705","$949,000 ","$949,000 ",,0,,Concrete Perimeter,915,CD,2,16,3,16,,House/Single Family,"5 Bed 4 Bath Immaculate nicely kept 2 storey with basement home in quiet area of west newton. Upper floor has 3 bed 2 Bath includes a master bedroom. Main floor features living room, family room, kitchen and dinning room. 2 bedroom legal  suite as mortgage helper. Monitored alarm system. Double detached garage. Steps away from Tamanawis Secondary, Martha Jane Elementary. Close to shopping, recreation, bus stop, parks and more. Seller willing to rent back. Book your appointment for Showing  2PM-5PM.( MASKS MANDATORY)."
S,14041 75 AVENUE,F37,"$930,000 ",2019,$0.00 ,11/22/2020,27,999,Surrey,4,1,"8,450.00","1,160","$948,888 ","$948,888 ",,0,,Concrete Perimeter,0,RF,,7,1,65,130,House/Single Family,"Excellent location, very desirable area. 4 bdrm + sunroom. Lots of storage area. Convenient location. Walking distance to Superstore, bus stop & Newton Pool ,School and transit.. Big size 65x130 lot , enclosed patio. Long term tenants."
S,8655 154 STREET,F34,"$931,000 ",2019,"$3,372.87 ",9/26/2020,21,45,Surrey,4,2,"7,179.00","1,851","$948,000 ","$948,000 ",,0,,Concrete Slab,750,SFD,1,11,2,60,,House/Single Family,"Great family home in the heart of Fleetwood. Very central and quiet location. This split level home sits on a beautiful square 7179sf west facing lot with 4 bedrooms and 1.75 baths. Main floor features good size living room, dining room and kitchen. Main floor also features 3 bedrooms and 1 baths. Basement features good size rec room with 1 bedroom and .75 bath, large laundry room; could be easily suited. Great investment potential or build your dream 2-story home in this great family neighbourhood. Close to transit, shopping, schools and recreation."
S,6765 132 STREET,F36,"$931,000 ",2019,"$3,460.73 ",10/8/2020,3,53,Surrey,3,2,"9,887.00","1,196","$939,900 ","$939,900 ",,0,,Concrete Perimeter,0,SFD,,7,1,80.4,123,House/Single Family,Great opportunity for a huge building lot 80 x 123 with rare side land access. Great rental home or starter. No Sign owner's request.
S,13729 GLEN PLACE,F32,"$933,000 ",2019,"$3,575.76 ",6/24/2020,13,43,Surrey,4,3,"9,628.00","1,900","$949,888 ","$949,888 ",,0,,Concrete Perimeter,0,RF,2,12,2,27.78,,House/Single Family,"Cozy Home built on huge 9,628 sqft lot & CENTRALLY LOCATED in popular Bear Creek Area. Very good & clean house which has been well maintained & updated with Newer Windows, doors, Hot water Tank, paint, laminate & much more! Upstairs comes with 3 bedrooms & 2 baths. Downstairs comes with 1 bedroom suite to help with your mortgage. Huge back yard open for many ideas & a covered patio deck to entertain family & friends! Lots of parking on driveway along with 2 car garage. Also comes with two different storage spaces. Minutes away from Bear Creek Park and close to Public Transit, Hospital, Skytrain Station & all other basic amenities. Live now & build a mega house later in this beautiful neighborhood."
S,7947 144 STREET,F32,"$935,000 ",2019,"$3,538.35 ",6/14/2020,4,46,Surrey,5,3,"8,405.00","2,100","$964,000 ","$964,000 ",,0,,Concrete Perimeter,"1,000",RA,,11,2,63,133,House/Single Family,"Investors or First Time Home Buyers Alert! Well maintained and a very spacious basement home in a desirable area of Green Timbers/Bear Creek. This beautiful property features over 2000 sqft of living space with 5 bedrooms and 3 bathrooms. Situated on a huge 8405 sqft rectangular lot. Comes with a very massive back yard with BACK LANE ACCESS. 3 bedrooms 2 bathroom up and 2-bedroom basement suite. Updated roof, new furnace, hot water tank and Close to amenities including Bear Creek park, transit, both levels of schools, shopping, and recreation center."
S,14196 77 AVENUE,F37,"$935,000 ",2019,"$4,074.19 ",9/1/2020,20,43,Surrey,6,2,"7,183.00","2,207","$939,900 ","$939,900 ",,0,,Concrete Perimeter,0,RF,,11,2,60,120,House/Single Family,"Basement entry home in central location on 7200 sqft(60X120) fully fenced, private and view lot will many new 3 story houses on this street. House includes 6 bedrooms, 2 full baths, 2 living rooms and recroom. 3 bedroom (unauthorized) accommodation downstairs. Newer sundeck upstairs. The Buyer or the Buyers agent to verify measurements if important. OPEN HOUSE SUNDAY AUGUST 23, 2PM-4PM"
S,7833 141B STREET,F37,"$935,000 ",2019,"$3,512.79 ",9/21/2020,7,44,Surrey,6,3,"7,283.00","1,820","$899,000 ","$899,000 ",,0,,Concrete Perimeter,800,RF,,11,2,60,120,House/Single Family,"*ATTENTION BUILDERS and INVESTORS* RENT NOW & BUILD LATER! Very well kept and clean basement entry home in a popular area of East Newton. Built on 7,283 sq.ft. rectangular lot with 3 bedrooms up and a big living room and 3 bedroom ground level basement suite with separate entrance!  Renovated Home with possibility to build 3 Level Home, please check City Hall for further info. Double windows, paint, flooring, hot-water tank, & energy efficient furnace replaced several years ago. Fibre-glass roof, gas fireplace, sun-deck with BBQ hook-up, fully fenced yard. Ready to move in and live for several years or start your dream home planning. Located on a quiet street in a great neighbourhood! **SOLD FIRM**"
S,9307 132 STREET,F32,"$935,000 ",2019,$0.00 ,9/25/2020,16,46,Surrey,5,3,"7,320.00","1,890","$899,000 ","$899,000 ",,0,,Concrete Block,0,SFD,1,10,2,61,120,House/Single Family,"Location! Location! Location! Investors/First time buyer's choice. This home offers 5 bedrooms, 3 bathrooms sitting on 61*120 7200SF Clean lot. Recently renovated with new paint, laminate floor, tiles, new boiler, new furnace, and many more."
S,7308 145 STREET,F37,"$935,000 ",2019,"$3,524.63 ",7/8/2020,1,43,Surrey,4,3,"7,511.00","2,080","$948,800 ","$948,800 ",,0,,Concrete Slab,890,RES,1,11,2,61,123,House/Single Family,"ATTENTION BUILDERS or INVESTORS! Basement entry home in East Newton, located on large 7,511 sq. ft. flat, rectangular lot in area of new homes. 3 bedrooms up, with 1.5 baths (master bedroom has 2 piece ensuite). Mostly finished basement, possibly two bedrooms and 1 full bath.  Easy access to buses, shopping, Kwantlen College."
S,12479 70A AVENUE,F36,"$935,000 ",2019,"$3,643.79 ",6/30/2020,55,31,Surrey,3,3,"7,228.00","2,439","$973,800 ","$949,000 ",Concrete,0,,Concrete Block,0,SFR,2,13,2,43.2,107.5,House/Single Family,"Immaculate, Custom Built home for sale by original owner. This move in ready home with ample natural light is at the end of a quiet cul-de-sac.  Features include 3 spacious bedrooms and laundry room upstairs, radiant floor heating throughout, oak hardwood floors and French doors on main, built-in vacuum, burglar alarm, jacuzzi tub, and gas fireplace in family room and master bedroom. Loft area can be used as a study or office. The formal dining room on main floor can be easily converted to an extra bedroom. Enjoy the landscaped and fenced backyard or stroll on the walking trail just a few steps away.  Walking distance to Khalsa School, Cougar Creek Elementary School, Masjid, Kwantlen University, Gurdwara, bus route and shopping. The Best Deal In the Area!!!"
S,6702 135 STREET,F36,"$938,000 ",2019,"$3,281.50 ",9/21/2020,6,40,Surrey,4,2,"5,050.00","1,800","$899,000 ","$899,000 ",,0,,Concrete Perimeter,700,RF-G,,10,2,101,50,House/Single Family,"Beautiful 2 level home, recently fully renovated from top to bottom, in the heart of Newton. Modern bright updated kitchen with newer appliances. Large covered deck overlooking fenced private backyard. 3 spacious bedrooms on main level, 1 bedroom basement suit fully finished with separate entrance for good mortgage help. Updated windows, kitchen, washroom. The list goes on. Don't miss out on this well maintained home, walking distance to schools, buses and parks."
S,5987 133 STREET,F38,"$938,500 ",2019,"$3,665.19 ",9/23/2020,9,32,Surrey,3,2,"7,826.00","1,684","$949,000 ","$949,000 ",,0,,Concrete Perimeter,0,RES,2,9,1,76,103,House/Single Family,"Walk up to your front door and enter this well laid out single level rancher style home. Excellent for first time buyers, extended families or if mobility is your concern - No Stairs. Large enclosed sunroom for maximum sunshine and enjoyment. Vaulted ceiling in living room, separate family room. Back yard with large patio for BBQs and entertaining. Located in Panorama Ridge, close to all levels of schools and transit. Large 7826 sq.ft. lot with fully fenced backyard where nobody is looking down at you - real privacy. Double car garage and long driveway for lots of parking at front. Book your private showing appointment today!"
S,8695 147 STREET,F32,"$940,000 ",2019,"$3,361.37 ",7/9/2020,2,34,Surrey,5,4,"7,249.00","2,150","$899,000 ","$899,000 ",,0,,Concrete Slab,400,SFD,0,11,1,78,93.51,House/Single Family,"BEAUTIFUL 5 bedroom 4 full bath rancher . It contains a two bedroom suite as a mortgage helper. This beauty is 2150 Sqft built on 7294 Sqft lot in a quiet neighbourhood. It has a huge living room and kitchen with good size eating area. This home is wheelchair friendly and offers a huge new kitchen with stainless appliances.Nicely updated washrooms, covered patio, fully fenced yard very private, Close to both levels of schools, shopping and transit. Call now for your private viewing!"
S,12497 78A AVENUE,F36,"$940,000 ",2019,"$3,573.51 ",7/20/2020,0,37,Surrey,4,3,"7,150.00","2,065","$949,000 ","$949,000 ",,0,,Concrete Perimeter,0,RF,2,10,2,66,108,House/Single Family,"Welcome home... 4 bedroom/3 bathroom family home nestled on a, beautifully landscaped, corner lot in popular Strawberry Hill. Walk to all school levels & parks and close to shopping & transit. This home has been well cared for and maintained by the current owner and pride of ownership shines throughout. The spacious family room, off the kitchen, leads out to a beautiful, very private, backyard featuring a covered patio and multiple storage sheds. Put this one on your list, it's a must see home."
S,9378 152 STREET,F34,"$940,000 ",2019,$0.00 ,11/11/2020,76,29,Surrey,3,3,"7,539.00","1,996","$995,000 ","$995,000 ",,0,,Concrete Block,0,RF,1,10,1,65,,House/Single Family,"Super family home, 3 bdrms on main. A ideal rancher with big lot! Green shrub wall keep enough privacy and separation from street.  Very convenient location close to shopping mall, school and transportation. 7,537 sqf big lot and 65 ft wide frontage on 152nd Street. Partly renovated with new high quality laminate floors, new baseboards, newly painted, new light fixtures, replaced kitchen appliance, newly power washed roof and adding front gate and more. Four gated parking spaces and single garage with the back lane access. Rental:$2500+utilities"
S,9606 130 STREET,F31,"$940,000 ",2019,"$3,638.63 ",10/15/2020,14,36,Surrey,5,3,"7,207.00","2,117","$850,000 ","$999,990 ",,0,,Concrete Perimeter,0,RF,,15,2,60,116,House/Single Family,"WELCOME HOME! Move-in ready, 5 bed + 3 baths, 2 level home with crawl space. Modern paint, great appliances & much more. The main floor features 3 bdrm + 2 full baths. SPACIOUS master bdrm consists of a walk-in closet & ensuite. Lower floor consists of a living room, kitchen, eating area, and a 2 bdrm + 1 bath unauthorized suite for the in-laws. Fully fenced yard for Summer entertaining. Over 7,000 sqft of yard for the pets. Walking distance to AHP Matthew and Betty Huff Elementary. Friendly neighbourhood! The owner previous to the current owner had leased the garage as a barbershop with a municipal permit. Potential to reuse the garage space for a home-based business. Please confirm with the city."
S,8040 DOMINION PLACE,F31,"$940,000 ",2019,"$3,593.32 ",6/6/2020,1,45,Surrey,5,2,"7,705.00","2,182","$949,000 ","$949,000 ",Asphalt,0,,Concrete Perimeter,0,RF,0,14,2,60,128.4,House/Single Family,"Basement Entry Home w/2 bedroom SUITE in QUEEN MARY PARK! Upper floor has 3 Bedrooms +1 Full washroom(cheater ensuite)and Bsmt 2 Bedroom suite+1 full bathroom. Shared Laundry by separate rear entry door. Lot is 7705sqft (60X128ft) fully landscaped w/fruit trees, berry bushes, grapes...Located in a private cul-de-sac. Brand new roof, gutters & soffits 2015, New Windows & Furnace 2006. Loads of storage in LARGE Detached 260sqft(@10X24ft) Workshop/Studio(fully insulated, single phase 220v power &compressor room) + more dry storage in 8x10ft wooden shed w/power, and addtl covered storage area. Nice ground level deck area at the bottom of the stairs with a 250sqft covered main floor deck/sunroom. Centrally located, super close walk to elementary school, bus, shops, Bear Creek Park & Sikh Temple"
S,8459 152A STREET,F34,"$940,000 ",2019,"$3,547.62 ",10/2/2020,10,37,Surrey,3,3,"7,801.00","1,894","$989,900 ","$989,900 ",,0,,Concrete Perimeter,0,SFR,,10,2,70.5,100.72,House/Single Family,"Beautiful Fleetwood quite and Centrally located Neighbourhood. This home offers Large Corner, Fenced Lot (7801 Sq ft) with back lane access. Main Floor offers Large Living Room, Dining area with High Ceilings and Gas Fireplace. Then it will take you to the Open Kitchen, Large Family Room and Nook Area. There is Room if you wish to install Hot Tub. The Sliding door from the Nook area will take you to the Backyard to get Fresh area and Large patio. Main floor has Powder room and laundry. 3 good size bedrooms with 2 full bathrooms and on the top floor. Call today to book a private viewing."
S,14760 60 AVENUE,F39,"$940,000 ",2019,"$3,361.37 ",11/5/2020,79,51,Surrey,2,1,"8,064.00","1,096","$899,000 ","$899,000 ",,0,,Concrete Perimeter,0,RA,,6,1,66,122,House/Single Family,"Investor/Builder Alert. 2 Bedroom,1 Bath room hold or subdivide.2 bedroom home which has sub-dividable potential for 2 lots. Located in prime Sullivan Station location with back lane access. Backyard faces south.Close to schools & shopping. Rented at present. Buyers to verify at City Hall for development potential."
S,7966 141B STREET,F37,"$940,800 ",2019,"$3,632.60 ",8/10/2020,19,44,Surrey,5,2,"11,553.00","2,118","$950,000 ","$950,000 ",,0,,Concrete Slab,0,RF,,12,2,,,House/Single Family,Nicely maintained property. Quiet cul-de-sac stay. Large lot. Gorgeous backyard and greenbelt. A place called home.
S,6841 142A STREET,F37,"$942,000 ",2019,"$3,666.16 ",8/12/2020,21,31,Surrey,4,3,"7,885.00","2,066","$949,888 ","$949,888 ",,0,,Concrete Perimeter,0,SFD,2,9,2,41.83,,House/Single Family,"Well maintained family home, located on quiet cul-de-sac. This 3 split level home boasts large Kitchen & Eating area on the main floor with lots of natural light and overlooking huge family room with cozy fireplace along with bedroom/den & powder room. Main floor also features spacious Formal Dining room and Living room with large windows. Upstairs comes with 3 Bedroom & 2 full bathrooms including Master Bedroom with ensuite & walk-in closet. All three bathrooms are completely updated! All of this situated on a nearly 8000 sq.ft. lot with south and west exposure along with a huge private backyard ready for you ideas! This home is situated in EXCELLENT LOCATION close to parks, schools and shopping!"
S,9181 147 STREET,F32,"$942,500 ",2019,"$3,429.11 ",8/3/2020,6,44,Surrey,3,2,"7,740.00","2,064","$899,649 ","$899,649 ",,864,,Concrete Perimeter,0,RF,1,6,2,60,129,House/Single Family,"Quiet peaceful neighborhood ! Solid home with sunny west facing backyard and newer shed, renovate or build new. Great central location close to shops transit 3 beds up 2 bath and unfinished basement. Call to View ! gloves and masks must be worn thankyou"
S,8967 144B STREET,F32,"$943,000 ",2019,"$3,600.99 ",11/29/2020,104,40,Surrey,4,3,"8,708.00","2,100","$848,000 ","$948,000 ",Concrete,0,,Concrete Perimeter,0,RF,2,12,3,29.2,,House/Single Family,"This beautiful home features 4 bedrooms and 3 bathrooms located in a quiet cul-de-sac. It features a SE rear large backyard for entertainment. This home is located in the heart of surrey conveniently located close to public transportation, walking distance to schools, easy access to shopping and highway access."
S,14394 77A AVENUE,F37,"$943,000 ",2019,"$3,416.96 ",7/13/2020,7,32,Surrey,3,3,"7,659.00","1,991","$899,000 ","$899,000 ",Concrete,0,,Concrete Perimeter,0,RF,2,10,2,61.6,124.2,House/Single Family,"PERFECT FAMILY HOME. Tired of tiny box life? Step up to this gracious 3-BDRM family home w/space to grow, centrally located in the Lower Mainland's fastest growing community. Sunny kitchen boasts centre island, tons of cupboard & counter space, bright breakfast nook. Cuddle up fireside in adjacent FMLYRM, or walk out to charming brick patio & beautiful private yard w/playhouse. Open concept LVGRM/DNGRM incl second wood burning f/p & cheery bay windows. Flex rooms incl potential office down & funky den up. Luxurious soaker tub in spacious MBDRM ensuite: main bath updated w/walk-in shower. Catchment area for Frank Hurt Secondary, w/desirable AP program. Bike lane & bus stop right around the corner. Close to SFU Surrey, shopping, parks, city centre & hospital."
S,12955 66B AVENUE,F36,"$944,000 ",2020,"$3,206.00 ",11/9/2020,35,34,Surrey,4,3,"4,811.00","2,072","$975,000 ","$975,000 ",,35,,Concrete Perimeter,0,SFR,2,11,2,26.5,IRRG,House/Single Family,"Beautiful family home tucked inside a quiet cul-de-sac backing off onto a peaceful green space! This meticulously maintained home features a super functional 4 bedroom, 2.5 bathroom layout. Walk into the home and find yourself in an inviting space displaying a large living room w/ vaulted ceilings and an easy flow into the kitchen, dining and family room. The bright kitchen features new countertops + backsplash with a nice eating area covered in natural light. The sunken family room is a perfect place to unwind and enjoy each others' company. Step right out to the beautifully manicured backyard that backs off to a serene green space providing ultimate privacy for your family bbqs! This one-of-a-kind home is perfectly located close to all levels of schools in a sought out neighbourhood."
S,12861 59 AVENUE,F38,"$945,000 ",2019,"$3,541.54 ",9/24/2020,119,9,Surrey,5,4,"2,432.00","1,906","$949,900 ","$949,900 ",,0,,Concrete Perimeter,654,RF9,2,10,3,26.21,94.29,House/Single Family,"Absolutely adorable home in Surrey , Panorama Ridge area , features 5 bedrooms with 4  bathrooms. Bright & spacious, living, family & dining rooms. The top floor has a big master bedroom with ensuite washroom and walk-in closet. 2 other good size bedrooms and a full washroom. Very spacious 2 bedroom basement suite with a separate kitchen and living room. This house has everything for a growing family. Quite and family-oriented neighborhood, close to school, shopping and bus route. Showing only on Saturdays with appointment"
S,13031 64 AVENUE,F36,"$945,000 ",2019,"$3,982.79 ",9/4/2020,14,38,Surrey,5,2,"7,122.00","2,100","$1,012,000 ","$1,012,000 ",,0,,Concrete Perimeter,"1,050",SFD,,10,2,60,120,House/Single Family,"Single family house in very Great location features 3 Bedrooms and 1 washroom up and 2 bedroom suite with separate entrance, full washroom. Easy access to all major routes. The house is in great condition. Call for more info."
S,15506 91A AVENUE,F34,"$945,000 ",2019,"$3,614.10 ",7/1/2020,14,33,Surrey,3,3,"7,616.00","2,100","$999,900 ","$999,900 ",,0,,Concrete Perimeter,0,RS1,2,9,1,58,132,House/Single Family,"GREAT INVESTMENT PROPERTY..Near Approved SKYTRAIN EXPANSION...SPACIOUS RANCHER offering Almost 2100 sqft on one level. EASY TO ADD A SIDE SUITE. Great set up for 2 families to share. Check out the sizes of these rooms. Love Gardening, check out this private SOUTH EXPOSED 7616 sqft lot with mature hedges and fully fenced. The large entertaining area outside is covered for year-round enjoyment. Double glazed windows, newer carpets in living/dining room, neutral paint & skylights. The master bedroom has french doors leading outside. Located on a QUIET street surrounded by beautiful well kept homes. Easy to show and quick dates OK! Located near the approved skytrain expansion. RV parking possible as driveway is extra long. Floor plan is photo #35"
S,6937 144A STREET,F37,"$945,000 ",2019,"$4,077.05 ",8/13/2020,16,14,Surrey,5,4,"2,777.00","2,559","$949,000 ","$949,000 ",Concrete,0,,Concrete Perimeter,856,SFD,2,14,3,30,93.3,House/Single Family,"Beautiful original owner custom built 5 bed 4 bath in East Newton on a quite and private street. Upper level has 3 bed 2 bath including MBed with Ensuite. Gorgeous wide entry foyer with a huge Living room which leads to dining room, granite counter tops equipped kitchen with breakfast area and family room. Main level has one full washroom, huge deck for summer family fun. Home is equipped with security camera, radiant heat and laminate floors. new paint, new water tank, lots of upgrades throughout the years. 2 car detached garage rear entry with lane access. Mortgage helper 2 bedroom suite which is used by owner and can easily rented in this market. Close to shopping, transit and schools."
S,9324 154A STREET,F34,"$945,000 ",2019,"$3,611.84 ",8/10/2020,7,33,Surrey,3,3,"7,112.00","2,326","$939,000 ","$939,000 ",,0,,Concrete Perimeter,0,RES,2,9,2,0,,House/Single Family,"Welcome to Fleetwood Berkshire Estates!  This beautiful home sits on big lot over 7100sf, it offers 3 bedrooms plus a bonus large game room upstairs, and 2.5 bathroom, bright Dining and Living room, privately fenced back yard facing southeast. Newer roof, hot water tank 2018, Newer window 2009. Walking distance to Berkshire elementary school, and Johnson Heights secondary school, Surrey Christian school, bus stop and parks , minutes drive to Guildford Shopping Mall, T&T supermarket, community center, swimming pool and library, future proposed sky train and more... Masks and gloves must be worn during showings.  "
S,15407 95 AVENUE,F34,"$945,000 ",2019,"$3,560.74 ",7/26/2020,45,34,Surrey,3,3,"8,079.00","1,878","$948,000 ","$948,000 ",,0,,Concrete Perimeter,0,RF,2,9,2,44,128,House/Single Family,"Beautiful home in Family oriented very quiet and secure Fleetwood neighborhood. Approximately 1870 sq. ft. 3 bedroom & 2.5 bathroom on 8079 sq. ft. lot. Spacious layout, Huge master bedroom with ensuite bathroom Bright Kitchen, open to a cozy eating area and family room with a warm fireplace. Steps to Berkshire Elementary School and located near parks, public transit, and shopping. Only minutes from Guildford Mall and the Highway. Great opportunity for First buyer and the investor."
S,6661 127 STREET,F36,"$945,000 ",2019,"$4,473.00 ",7/31/2020,9,20,Surrey,6,4,"3,423.00","2,771","$966,000 ","$966,000 ",Aggregate,0,,Concrete Perimeter,950,CD,1,14,3,30,114,House/Single Family,"Beautiful Updated 3 Story home for sale in very Desirable area of West Newton in Surrey. Walking Distance To Tamanawis Secondary School . Recent updates includes New  Flooring, Appliances, New Paint, Updated Washrooms & much more.  MAIN FLOOR  has  Bedroom/Office, Full Bath, Living/ Dining, family room and open kithchen. TOP FLOOR has 3 Spacious Bedrooms &  2 Full Baths includes Master bedroom with walk in closet. BELOW There is 2 Bedroom Basement Suite for Mortgage Helper with Separate Entry. Excellent Location with Lots of Parking in the Back with Rear lane access. Single car Garage & 4 car Parking At Rear.  Very Close To Shopping, Transit and Recreation. Easy Access to all Major Routes.  Please see 3D virtual tour and drive by the house Before Showing."
S,12268 73 AVENUE,F36,"$945,000 ",2019,"$3,622.06 ",9/4/2020,95,33,Surrey,3,3,"7,265.00","2,106","$989,000 ","$969,000 ",,0,,Concrete Perimeter,0,SFR,2,9,2,56,,House/Single Family,West Newton-Nice and Clean – well kept home with 3 bedroom & 2.5 washroom – vaulted ceiling – laminate flooring / large family room. South facing lot with a patio and deck – going onto private hot tub and covered Gazebo. Close to school/transit and shopping.
S,6107 148 STREET,F39,"$945,000 ",2019,"$4,013.15 ",10/31/2020,25,11,Surrey,5,4,"2,871.00","2,430","$998,000 ","$998,000 ",,0,,Concrete Perimeter,0,SFR,2,12,3,29,,House/Single Family,"Open Concept living in this very well kept 5 bedroom home. Features include Radiant in floor heating, granite counters, very spacious master bedroom and a 2 bedroom mortgage helper."
